Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-01-28 00:00:00-05:00,0.10699930915684733,0.10699930915684733,0.10656961798667908,0.10656961798667908,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10313208518807668,0.10313208518807668,0.10270239412784575,0.10270239412784576,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09797508528614143,0.09797508528614143,0.09711570292711258,0.09711570292711258,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09195950956515574,0.09195950956515574,0.09152982383966446,0.09152982383966446,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09496727585792542,0.09539696132671567,0.09496727585792542,0.09496727585792542,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09840479493141174,0.09883447471690705,0.09840479493141174,0.09840479493141174,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09840479493141174,0.09926416597705347,0.09840479493141174,0.09840479493141174,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09883446991443634,0.09926416115370361,0.09883446991443634,0.09883446991443634,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09453757534509176,0.09453757534509176,0.09367819875478745,0.09367819875478745,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09367819875478745,0.09410788991860174,0.09367819875478745,0.09367819875478745,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09110007738333589,0.09110007738333589,0.0906703919172287,0.0906703919172287,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09024073470849212,0.09024073470849212,0.08981027454137802,0.08981027454137802,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08852120201758988,0.08852120201758988,0.08766182512044907,0.08766182512044907,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08981027454137802,0.09024073470849212,0.08981027454137802,0.08981027454137802,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09367819875478745,0.09453757534509176,0.09367819875478745,0.09367819875478745,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.0885211763951721,0.0885211763951721,0.08809148520231247,0.08809148520231247,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08379460254386135,0.08379460254386135,0.08336491137742996,0.08336491137742996,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08465397357940674,0.08508366474673824,0.08465397357940674,0.08465397357940674,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.0825055283694332,0.0825055283694332,0.0816461518406868,0.0816461518406868,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08680243790149689,0.08723212343030957,0.08680243790149689,0.08680243790149689,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08809148520231247,0.0885211763951721,0.08809148520231247,0.08809148520231247,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.0911000594496727,0.0919594359500378,0.0911000594496727,0.0911000594496727,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09152982383966446,0.09195950956515574,0.09152982383966446,0.09152982383966446,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09067039324275664,0.09067039324275664,0.09024070203304291,0.09024070203304291,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.08981024031911242,0.08981024031911242,0.08938055485486984,0.08938055485486984,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08938053371889981,0.08938053371889981,0.08895084261894226,0.08895084261894226,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08895086185070707,0.08895086185070707,0.08809148520231247,0.08809148520231247,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.0816461772884606,0.0816461772884606,0.0812164917588234,0.0812164917588234,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07777820836233545,0.07777820836233545,0.07734852284193039,0.07734852284193039,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07520007787965162,0.07520007787965162,0.07434070110321045,0.07434070110321045,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07734852284193039,0.07777820836233545,0.07734852284193039,0.07734852284193039,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.07691885105447088,0.07691885105447088,0.0764891654253006,0.0764891654253006,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07949773967266083,0.08035711648555208,0.07949773967266083,0.07949773967266083,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08336491137742996,0.08422428797296845,0.08336491137742996,0.08336491137742996,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08852116018533707,0.0893805366763642,0.08852116018533707,0.08852116018533707,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08809151070035631,0.08809151070035631,0.08766182512044907,0.08766182512044907,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08852116018533707,0.0893805366763642,0.08852116018533707,0.08852116018533707,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09195943921804428,0.09281881574894946,0.09195943921804428,0.09195943921804428,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09195950956515574,0.09195950956515574,0.09152982383966446,0.09152982383966446,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09067042607379365,0.09067042607379365,0.08981027454137802,0.08981027454137802,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.0885211763951721,0.0885211763951721,0.08809148520231247,0.08809148520231247,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08551335637532678,0.08551335637532678,0.08508367091417313,0.08508367091417313,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08508367091417313,0.08594304757380519,0.08508367091417313,0.08508367091417313,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08508368282691794,0.08508368282691794,0.08422430604696274,0.08422430604696274,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08379460254386135,0.08379460254386135,0.08336491137742996,0.08336491137742996,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.0906703919172287,0.09110007738333589,0.0906703919172287,0.0906703919172287,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.0911000594496727,0.09152975056851709,0.0911000594496727,0.0911000594496727,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.08981024031911242,0.08981024031911242,0.08938055485486984,0.08938055485486984,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08895084556218882,0.08895084556218882,0.08852116018533707,0.08852116018533707,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09281881153583527,0.0936781880277327,0.09281881153583527,0.09281881153583527,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09453760832548141,0.09496729963919782,0.09453760832548141,0.09453760832548141,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09582667052745819,0.09625635607693613,0.09582667052745819,0.09582667052745819,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09582667052745819,0.09625635607693613,0.09582667052745819,0.09582667052745819,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09582667052745819,0.09625635607693613,0.09582667052745819,0.09582667052745819,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09152975056851709,0.09152975056851709,0.0911000594496727,0.0911000594496727,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08637275113490284,0.08637275113490284,0.0859430655837059,0.0859430655837059,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08852116018533707,0.08895084556218882,0.08852116018533707,0.08852116018533707,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09453760832548141,0.09496729963919782,0.09453760832548141,0.09453760832548141,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09797511249780655,0.09840480379666369,0.09797511249780655,0.09797511249780655,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.1005532294511795,0.10098292071631855,0.1005532294511795,0.1005532294511795,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10055326575216213,0.10055326575216213,0.0996938943862915,0.0996938943862915,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09926416115370361,0.09926416115370361,0.09883446991443634,0.09883446991443634,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.097545394106627,0.097545394106627,0.09711570292711258,0.09711570292711258,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09625635607693613,0.09625635607693613,0.09582667052745819,0.09582667052745819,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09754537045955658,0.09840475261025296,0.09754537045955658,0.09754537045955658,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09754537045955658,0.09840475261025296,0.09754537045955658,0.09754537045955658,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.097545394106627,0.097545394106627,0.09711570292711258,0.09711570292711258,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09711573760470374,0.09711573760470374,0.09668605774641037,0.09668605774641037,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09453758154421969,0.09453758154421969,0.09410789608955383,0.09410789608955383,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.0953969657421112,0.09582665696811432,0.0953969657421112,0.0953969657421112,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.096256323158741,0.09668601429859702,0.096256323158741,0.096256323158741,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09453758154421969,0.09453758154421969,0.09410789608955383,0.09410789608955383,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09410789608955383,0.09539695819087605,0.09410789608955383,0.09410789608955383,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09410788991860174,0.09496726650890605,0.09367819875478745,0.09367819875478745,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09324852818115989,0.09324852818115989,0.09238915145397186,0.09238915145397186,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09453760832548141,0.09582667652930436,0.09453760832548141,0.09453760832548141,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.096256323158741,0.09711569396380515,0.096256323158741,0.096256323158741,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09496729963919782,0.09496729963919782,0.09453760832548141,0.09453760832548141,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09754537045955658,0.09840475261025296,0.09754537045955658,0.09754537045955658,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10313217341899872,0.10356186484683629,0.10313217341899872,0.10313217341899872,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10785871744155884,0.10871810008003778,0.10785871744155884,0.10785871744155884,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10785869988142442,0.10785869988142442,0.10742902010679245,0.10742902010679245,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11344460397958755,0.11387429504812804,0.11344460397958755,0.11344460397958755,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11344460397958755,0.11387429504812804,0.11344460397958755,0.11344460397958755,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11387434601783752,0.11430480608033185,0.11387434601783752,0.11387434601783752,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11387434601783752,0.11430480608033185,0.11387434601783752,0.11387434601783752,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10871810611943447,0.10871810611943447,0.10828841477632523,0.10828841477632523,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10828841477632523,0.10914778598789039,0.10828841477632523,0.10828841477632523,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11043684929609297,0.1108665291228359,0.11043684929609297,0.11043684929609299,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10914769476287611,0.10914769476287611,0.10871801525354385,0.10871801525354385,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10528054211304619,0.10528054211304619,0.10485085099935532,0.10485085099935532,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10699937492609024,0.10742906636037668,0.10699937492609024,0.10699937492609024,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10828841477632523,0.10957747733099964,0.10828841477632523,0.10828841477632523,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11301493644714355,0.11344462760517002,0.11301493644714355,0.11301493644714355,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.1121555280062388,0.1121555280062388,0.1117258369922638,0.1117258369922638,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.111725942837255,0.111725942837255,0.11129625141620635,0.11129625141620636,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10957747844158042,0.10957747844158042,0.10914778709411621,0.10914778709411621,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10785869988142442,0.10785869988142442,0.10742902010679245,0.10742902010679245,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10742906636037668,0.10785874632000735,0.10699937492609024,0.10699937492609024,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.1044211583141414,0.1044211583141414,0.10399147868156433,0.10399147868156433,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10055323427927391,0.10055323427927391,0.10012355446815491,0.10012355446815491,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10184226930141449,0.10270240887198043,0.10184226930141449,0.10184226930141449,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10012356481067768,0.10012356481067768,0.09926418215036392,0.09926418215036392,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10141263157129288,0.10184232291943521,0.10141263157129288,0.10141263157129288,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10098292556504472,0.10098292556504472,0.10012355446815491,0.10012355446815491,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09754542893765016,0.09754542893765016,0.09668605774641037,0.09668605774641037,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08981024031911242,0.08981024031911242,0.08938055485486984,0.08938055485486984,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08895084556218882,0.08895084556218882,0.08852116018533707,0.08852116018533707,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08852116018533707,0.08895084556218882,0.08852116018533707,0.08852116018533707,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08637274502789687,0.08637274502789687,0.08551336824893951,0.08551336824893951,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.0863727405667305,0.0872321173013009,0.0863727405667305,0.0863727405667305,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08981027454137802,0.09024073470849212,0.08981027454137802,0.08981027454137802,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08336493685599711,0.08336493685599711,0.08293525129556656,0.08293525129556656,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07691885105447088,0.07691885105447088,0.0764891654253006,0.0764891654253006,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07820866256952286,0.0786383537951007,0.07820866256952286,0.07820866256952286,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.0816461518406868,0.0825055283694332,0.0816461518406868,0.0816461518406868,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08379460126161575,0.08422428668414769,0.08379460126161575,0.08379460126161575,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.0859430655837059,0.0868024424234257,0.0859430655837059,0.0859430655837059,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08895084261894226,0.08938053371889981,0.08895084261894226,0.08895084261894226,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08336493685599711,0.08336493685599711,0.08293525129556656,0.08293525129556656,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08293520029081526,0.08293520029081526,0.08250550925731659,0.08250550925731659,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07863836409145664,0.07863836409145664,0.07777821272611618,0.07777821272611618,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.07992742955684662,0.08035712085532146,0.07992742955684662,0.07992742955684662,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08250550925731659,0.08293520029081526,0.08250550925731659,0.08250550925731659,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.0859430655837059,0.08637275113490284,0.0859430655837059,0.0859430655837059,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08336493685599711,0.08336493685599711,0.08293525129556656,0.08293525129556656,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08207584297372193,0.08207584297372193,0.0816461518406868,0.0816461518406868,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08465397357940674,0.08551335017674543,0.08465397357940674,0.08465397357940674,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.0859430655837059,0.08637275113490284,0.0859430655837059,0.0859430655837059,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08594304757380519,0.08594304757380519,0.08508367091417313,0.08508367091417313,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.0863727405667305,0.08680243180267831,0.0863727405667305,0.0863727405667305,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08895084261894226,0.08938053371889981,0.08895084261894226,0.08895084261894226,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08723212343030957,0.08723212343030957,0.08680243790149689,0.08680243790149689,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08680243790149689,0.08723212343030957,0.08680243790149689,0.08680243790149689,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08680243790149689,0.08680243790149689,0.08680243790149689,0.08680243790149689,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08508368282691794,0.08508368282691794,0.08422430604696274,0.08422430604696274,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08293520029081526,0.08293520029081526,0.08250550925731659,0.08250550925731659,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08035712085532146,0.08035712085532146,0.07992742955684662,0.07992742955684662,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07949772162087809,0.07949772162087809,0.07863834500312805,0.07863834500312805,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07691883748400494,0.07691883748400494,0.07605946063995361,0.07605946063995361,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07520007787965162,0.07520007787965162,0.07434070110321045,0.07434070110321045,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07434071315172175,0.07434071315172175,0.07348133623600006,0.07348133623600006,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07434070110321045,0.0747703923600938,0.07434070110321045,0.07434070110321045,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.07004383669081071,0.07004383669081071,0.06918445974588394,0.06918445974588394,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06531648478907601,0.06531648478907601,0.06488679349422455,0.06488679349422455,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06660633534193039,0.0670360209872165,0.06660633534193039,0.06660633534193039,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06574618392584441,0.06574618392584441,0.06531649827957153,0.06531649827957153,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06574614346027374,0.06617660338077878,0.06574614346027374,0.06574614346027374,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06918445974588394,0.069614145349684,0.06918445974588394,0.06918445974588394,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06918445974588394,0.069614145349684,0.06918445974588394,0.06918445974588394,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07348133623600006,0.07391102756252413,0.07348133623600006,0.07348133623600006,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07477039843797684,0.07520008399246264,0.07477039843797684,0.07477039843797684,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07176257367334221,0.07176257367334221,0.07090319693088531,0.07090319693088531,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07047348765394426,0.07047348765394426,0.07004380226135254,0.07004380226135254,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06832508142580504,0.06832508142580504,0.06789539009332657,0.06789539009332657,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06789539009332657,0.06832508142580504,0.06789539009332657,0.06789539009332657,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06832508742809296,0.06875477306099234,0.06832508742809296,0.06832508742809296,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06789535578484425,0.06789535578484425,0.06746567040681839,0.06746567040681839,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06574618392584441,0.06574618392584441,0.06531649827957153,0.06531649827957153,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06402741685117802,0.06402741685117802,0.06359773129224777,0.06359773129224777,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06273836792951691,0.06273836792951691,0.06230867654085159,0.06230867654085159,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.061019593347238485,0.061019593347238485,0.060589902102947235,0.060589902102947235,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.06101958453655243,0.061449269981475575,0.06101958453655243,0.06101958453655243,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.06144929304718971,0.06187898439072707,0.06144929304718971,0.06144929304718971,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.058441455701026754,0.058441455701026754,0.058011770248413086,0.058011770248413086,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.057582092337753826,0.057582092337753826,0.05672271549701691,0.05672271549701691,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.05672269611656473,0.05672269611656473,0.05629301071166992,0.05629301071166992,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.049846933109291496,0.049846933109291496,0.048987556248903275,0.048987556248903275,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.04941723495721817,0.04984692619648544,0.04941723495721817,0.04941723495721817,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.05199536308646202,0.05242505430842124,0.05199536308646202,0.05199536308646202,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.05242503434419632,0.052854719665199994,0.05242503434419632,0.05242503434419632,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.05242503434419632,0.052854719665199994,0.05242503434419632,0.05242503434419632,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05672271549701691,0.05715240678604833,0.05672271549701691,0.05672271549701691,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.058441463857889175,0.059300840620387096,0.058441463857889175,0.058441463857889175,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.058441455701026754,0.058441455701026754,0.058011770248413086,0.058011770248413086,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.06144929304718971,0.06230866999693775,0.06144929304718971,0.06144929304718971,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06359773129224777,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06402740627527237,0.06488678298850895,0.06402740627527237,0.06402740627527237,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.066176638007164,0.0666063293511294,0.066176638007164,0.066176638007164,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.066176638007164,0.06703601495776812,0.066176638007164,0.066176638007164,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06273836792951691,0.06273836792951691,0.06230867654085159,0.06230867654085159,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06359773129224777,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06316805206607147,0.06316805206607147,0.06273836642503738,0.06273836642503738,36467200,0.0,0.0
